text,buy_inten,inten_level,cat
Can you show me some compact dish racks?,1,4.0,Home & Kitchen
Are there any new innovations in kitchen appliances?,1,2.0,Home & Kitchen
"I need a new cutting board, preferably bamboo. Any recommendations?",1,4.0,Home & Kitchen
"I heard about smart kitchen scales, do you know anything about them?",1,4.0,Home & Kitchen
"I'm looking for a gift that's related to cooking, any suggestions?",1,4.0,Home & Kitchen
What's the best price you have on kitchen knives?,1,4.0,Home & Kitchen
"I'm redoing my kitchen, need some advice on color themes.",1,1.0,Home & Kitchen
Can you compare two different brands of juicers for me?,1,4.0,Home & Kitchen
"Hey, I'm just browsing for kitchen items.",0,0.0,Home & Kitchen
"I'm planning to redecorate my living room, got any stylish picks?",1,2.0,Home & Kitchen
Looking for affordable but high-quality kitchen appliances.,1,4.0,Home & Kitchen
Is there a sale on home decor items?,1,2.0,Home & Kitchen
I heard about smart kitchen gadgets. Can you explain more?,0,0.0,Home & Kitchen
"Good morning, could you help me find a gift that's perfect for a home chef?",1,4.0,Home & Kitchen
Can you find me a deal on a high-end mixer?,1,4.0,Home & Kitchen
What are the top-rated kitchen scales right now?,1,3.0,Home & Kitchen
Could you suggest some modern art pieces for my office?,1,2.0,Home & Kitchen
"I need a new tablecloth, something easy to clean and stylish.",1,4.0,Home & Kitchen
"Hello, what's the best price you can offer for kitchen knife sets?",1,4.0,Home & Kitchen
Can you guide me to some durable and attractive dinnerware?,1,4.0,Home & Kitchen
I'm curious about the latest trends in kitchen lighting fixtures.,0,0.0,Home & Kitchen
"Looking for a birthday gift that can be used in the kitchen, any ideas?",1,3.0,Home & Kitchen
"Hello, I'm looking to redecorate my living room, any ideas?",1,2.0,Home & Kitchen
"I need some new pots and pans, what do you recommend?",1,4.0,Home & Kitchen
Can you help me find some stylish yet affordable table lamps?,1,4.0,Home & Kitchen
I'm not sure what kind of coffee grinder I should get. Any tips?,1,3.0,Home & Kitchen
Are there any eco-friendly storage solutions you'd suggest?,1,3.0,Home & Kitchen
What's the best type of organizer for a small kitchen?,1,4.0,Home & Kitchen
Could you find me some modern yet cozy home decor?,1,4.0,Home & Kitchen
"I'm thinking of buying a new spice rack, any recommendations?",1,4.0,Home & Kitchen
I need a birthday gift for my mother who loves cooking. Any ideas?,1,4.0,Home & Kitchen
I heard about smart kitchen gadgets. Are they worth it?,1,3.0,Home & Kitchen
Do you have any budget-friendly home decor items to recommend?,1,3.0,Home & Kitchen
I'm looking for a gift that's both practical and stylish for a housewarming. Suggestions?,1,4.0,Home & Kitchen
"I need a new set of dinnerware, any specific materials you recommend?",1,4.0,Home & Kitchen
"Looking for a durable cutting board, what materials would you recommend?",1,4.0,Home & Kitchen
Any advice on choosing the right kitchen lighting?,1,4.0,Home & Kitchen
I'm interested in minimalist home design. What products would fit this style?,1,4.0,Home & Kitchen
Can you recommend some safe and stylish cookware for a family with young kids?,1,4.0,Home & Kitchen
"Hi there, can you help me find some modern home decor?",1,4.0,Home & Kitchen
Good morning! I'm in the market for a new blender. Any suggestions?,1,4.0,Home & Kitchen
What's the latest in kitchen gadgets these days?,1,2.0,Home & Kitchen
Can you recommend a storage solution for a small kitchen?,1,4.0,Home & Kitchen
I need some advice on choosing wall art for my living room.,1,3.0,Home & Kitchen
Is there a sale on home appliances coming up soon?,1,2.0,Home & Kitchen
Could you help me find eco-friendly kitchen tools?,1,4.0,Home & Kitchen
I heard about smart kitchen gadgets. Do you have any info on those?,1,3.0,Home & Kitchen
What are the best organizers for a pantry?,1,4.0,Home & Kitchen
"Hey, I'm looking for a gift that can be used in the kitchen. Any ideas?",1,4.0,Home & Kitchen
Can you show me where the cookware sets are listed?,1,3.0,Home & Kitchen
"I'm curious, what's trending in home decor right now?",1,2.0,Home & Kitchen
What's the best selling kitchen gadget this month?,1,2.0,Home & Kitchen
"I need a replacement for my old kitchen scale, any recommendations?",1,4.0,Home & Kitchen
Can you help me understand the different types of spice racks available?,1,4.0,Home & Kitchen
Do you have any budget-friendly kitchen renovation ideas?,1,2.0,Home & Kitchen
Could use some help picking a coffee grinder. Any top picks?,1,4.0,Home & Kitchen
I'm interested in the latest coffee makers. Which models are popular now?,1,4.0,Home & Kitchen
"Hello, can you assist me with some home decor shopping?",1,2.0,Home & Kitchen
I need a new set of kitchen knives. Any recommendations?,1,4.0,Home & Kitchen
"Good morning, I'm browsing for some stylish curtains.",1,3.0,Home & Kitchen
Can you help me find a good deal on a blender?,1,4.0,Home & Kitchen
I'm looking for a modern wall art piece for my living room.,1,4.0,Home & Kitchen
Could you suggest some fun kitchen gadgets for a beginner?,1,2.0,Home & Kitchen
"I need a new coffee table, what styles are in right now?",1,4.0,Home & Kitchen
Can you compare the top-rated food processors for me?,1,4.0,Home & Kitchen
I'm considering upgrading my dinnerware set. Any suggestions?,1,4.0,Home & Kitchen
What are the must-have kitchen tools for a new homeowner?,1,3.0,Home & Kitchen
"Hello, looking for a gift that's perfect for a kitchen enthusiast.",1,2.0,Home & Kitchen
I heard about smart kitchen appliances. Can you tell me more?,0,0.0,Home & Kitchen
"Hi, I need some creative storage options for my crafts supplies.",1,4.0,Home & Kitchen
Can you find me a rug that would match a rustic decor theme?,1,4.0,Home & Kitchen
"Looking for a durable and stylish tablecloth, any ideas?",1,3.0,Home & Kitchen
Which brands offer the best value in kitchen appliances?,1,4.0,Home & Kitchen
"Hello, I'm looking to revamp my kitchen. Any trendy suggestions?",1,2.0,Home & Kitchen
Can you help me find some modern art pieces for my living room?,1,3.0,Home & Kitchen
"I need a new set of knives, preferably stainless steel. Any deals today?",1,4.0,Home & Kitchen
"Good morning, could you suggest some eco-friendly storage containers?",1,4.0,Home & Kitchen
"I am thinking of buying a new tablecloth, something festive. Any ideas?",1,3.0,Home & Kitchen
Could you find me a durable chopping board?,1,4.0,Home & Kitchen
I'm looking for a gift for a housewarming party.,1,2.0,Home & Kitchen
Do you have any recommendations on a budget-friendly kitchen mixer?,1,4.0,Home & Kitchen
"I'm looking for some new kitchen gadgets, anything unique out there?",1,4.0,Home & Kitchen
"Hi, can you help me find a good blender for smoothies?",1,4.0,Home & Kitchen
"I need a new coffee grinder, preferably something easy to clean. Any recommendations?",1,4.0,Home & Kitchen
Any new arrivals in kitchen appliances?,1,2.0,Home & Kitchen
Can you find me a compact air fryer? Space is an issue in my apartment.,1,4.0,Home & Kitchen
"I'm in need of a new bedding set, something soft and hypoallergenic.",1,4.0,Home & Kitchen
Can you recommend a good set of curtains that block out light effectively?,1,4.0,Home & Kitchen
Is there a sale on kitchenware?,1,2.0,Home & Kitchen
What's the best type of pillow for neck support?,1,3.0,Home & Kitchen
I'm redoing my pantry. Any organizational tips or products you recommend?,1,4.0,Home & Kitchen
"Hello, I'm interested in updating my kitchenware. Any ideas?",1,3.0,Home & Kitchen
Can you recommend some modern storage solutions for small apartments?,1,4.0,Home & Kitchen
I'm looking for a trendy yet affordable rug.,1,3.0,Home & Kitchen
What's the best price you can offer for a high-quality blender?,1,4.0,Home & Kitchen
Could you help me find eco-friendly dinnerware?,1,4.0,Home & Kitchen
I need a new set of sharp kitchen knives. Any recommendations?,1,4.0,Home & Kitchen
Do you have any stylish yet functional table lamps?,1,3.0,Home & Kitchen
"Hi, could you assist me in choosing a new tablecloth that's stain-resistant?",1,4.0,Home & Kitchen
I'm on the lookout for a space-saving shoe organizer. Any suggestions?,1,4.0,Home & Kitchen
Could you show me some options for wall art that goes well in a minimalist decor?,1,3.0,Home & Kitchen
"I'm considering getting an air fryer, any advice on choosing the right one?",1,4.0,Home & Kitchen
"Hi, what's the latest trend in kitchen backsplashes?",1,2.0,Home & Kitchen
Can you help me find a comfortable yet stylish office chair?,1,4.0,Home & Kitchen
I need a budget-friendly yet durable cookware set. Any recommendations?,1,4.0,Home & Kitchen
"Good day, do you offer installation services for home appliances?",1,2.0,Home & Kitchen
Can I get some help finding a portable and efficient vacuum cleaner?,1,4.0,Home & Kitchen
What are the best-selling home security cameras right now?,1,3.0,Home & Kitchen
I'm debating whether to buy a smart thermostat. Can you provide some insights?,1,3.0,Home & Kitchen
"Hi there, could you help me find a moisturizer suitable for sensitive skin?",1,3.0,Beauty & Personal Care
I'm in dire need of a new hair conditioner that doesn't weigh down fine hair. Any suggestions?,1,4.0,Beauty & Personal Care
"Looking for a sunscreen that won't leave a white cast, any ideas?",1,3.0,Beauty & Personal Care
Can you recommend a good eyeliner that's waterproof?,1,4.0,Beauty & Personal Care
I heard hyaluronic acid is good for the skin. Do you have any products with that?,1,3.0,Beauty & Personal Care
"I need a new lip balm, preferably something with SPF. Any recommendations?",1,4.0,Beauty & Personal Care
What's the best anti-aging cream available right now?,1,4.0,Beauty & Personal Care
Do you have any organic makeup brands in stock?,1,2.0,Beauty & Personal Care
I'm looking for a new mascara that can give me voluminous lashes. Any ideas?,1,4.0,Beauty & Personal Care
Can you suggest a good face wash for acne-prone skin?,1,4.0,Beauty & Personal Care
I'm trying to find a gift set of bath products for a friend. Any recommendations?,1,3.0,Beauty & Personal Care
Do you carry any non-comedogenic moisturizers?,1,4.0,Beauty & Personal Care
"I want something to help with under-eye circles, what do you suggest?",1,4.0,Beauty & Personal Care
"Looking for a new body lotion that's hydrating but not greasy, any thoughts?",1,3.0,Beauty & Personal Care
"I need a primer that works well for oily skin, can you help?",1,4.0,Beauty & Personal Care
What are some good cruelty-free cosmetic brands?,1,3.0,Beauty & Personal Care
Can you recommend a hair serum for frizzy hair?,1,4.0,Beauty & Personal Care
I'm looking for a vegan shampoo and conditioner set. Any in stock?,1,2.0,Beauty & Personal Care
Do you know where I can find a good deal on facial masks?,1,4.0,Beauty & Personal Care
Can you help me choose a perfume that's not too overpowering?,1,3.0,Beauty & Personal Care
Good morning! Can you recommend the best moisturizers for sensitive skin?,1,3.0,Beauty & Personal Care
I heard hyaluronic acid is great for hydration. Do you have any specific products in mind?,1,2.0,Beauty & Personal Care
What's the price range for high-quality facial cleansers?,1,2.0,Beauty & Personal Care
Could you suggest some eco-friendly hair care options?,1,4.0,Beauty & Personal Care
I'm in urgent need of a waterproof mascara. Any recommendations?,1,4.0,Beauty & Personal Care
Looking for a gift set of beauty products. Any ideas?,1,3.0,Beauty & Personal Care
Do you have any anti-aging skincare that's effective yet affordable?,1,4.0,Beauty & Personal Care
Can you find me a deal on some high-end lipsticks?,1,2.0,Beauty & Personal Care
I need a new hair straightener that won't damage my hair too much. Suggestions?,1,4.0,Beauty & Personal Care
I'm trying to switch to all-natural beauty products. Can you help me start?,1,3.0,Beauty & Personal Care
I just ran out of my facial toner. Can you find a replacement?,1,4.0,Beauty & Personal Care
Can you explain the benefits of using organic shampoos?,0,1.0,Beauty & Personal Care
Do you offer samples for any skincare products?,0,0.0,Beauty & Personal Care
I'm curious about the new trends in cosmetic products. Can you update me?,0,2.0,Beauty & Personal Care
How often should I replace my makeup brushes?,0,0.0,Beauty & Personal Care
Can I get a discount if I purchase multiple beauty items?,1,3.0,Beauty & Personal Care
Is there a customer service line I can call for more personalized advice?,0,0.0,General
Could you look up the latest reviews for the top-rated hair conditioners?,0,1.0,Beauty & Personal Care
I need a new nail polish remover that's less harsh on my nails. Any brands to consider?,1,4.0,Beauty & Personal Care
"Hi there, can you recommend some organic shampoos?",1,4.0,Beauty & Personal Care
"Good morning, what are the latest trends in facial moisturizers?",1,2.0,Beauty & Personal Care
I'm looking for a new lipstick that stays on all day. Any suggestions?,1,4.0,Beauty & Personal Care
Can you help me find a good deal on hair conditioners?,1,3.0,Beauty & Personal Care
I heard about a serum that helps with dry skin. Do you know where I can get it?,1,4.0,Beauty & Personal Care
"I'm in need of a new nail polish set, preferably non-toxic. Any recommendations?",1,4.0,Beauty & Personal Care
Can you suggest a high-quality makeup remover?,1,4.0,Beauty & Personal Care
I need a body scrub that's gentle on sensitive skin. Any ideas?,1,4.0,Beauty & Personal Care
What are the top-rated sunscreens for kids?,1,3.0,Beauty & Personal Care
Can you assist me with finding eco-friendly beauty products?,1,4.0,Beauty & Personal Care
I'm curious about the new hair styling tools. Any information on those?,1,2.0,Beauty & Personal Care
